calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 1.540000 2427.001811 565.859754 0.823275 1.802405 0.938030 -0.000199 2.096018 0.001364 0.000103 3.755949 0.067071 0.000000 0.000000 
1 1.550000 2429.552817 568.611719 0.756267 1.814018 0.942595 -0.000464 2.113048 0.001645 0.000109 3.752458 -0.067008 0.000000 0.000000 
1 1.560000 2429.552817 568.611719 0.756267 1.823923 0.951940 -0.000464 2.121863 0.001645 0.000115 0.000000 0.000000 0.000000 0.000000 
1 1.570000 2429.552817 568.611719 0.756267 1.833829 0.961285 -0.000464 2.130679 0.001645 0.000121 0.000000 0.000000 0.000000 0.000000 
1 1.580000 2432.284903 571.189092 0.823338 1.845954 0.964051 -0.000797 2.149938 0.001954 0.000127 3.755949 0.067071 0.000000 0.000000 
1 1.590000 2432.284903 571.189092 0.823338 1.854605 0.973385 -0.000797 2.160008 0.001954 0.000133 0.000000 0.000000 0.000000 0.000000 
2 1.590000 2432.284903 571.189092 0.823338 1.854605 0.973385 -0.000797 2.160008 0.001954 0.000133 0.000000 0.000000 0.000000 50.000000 
1 1.600000 2434.835738 573.941216 0.756330 1.869495 0.974590 -0.001139 2.180479 0.002316 0.000139 3.752458 -0.067008 0.000000 0.000000 
2 1.600000 2434.835738 573.941216 0.756330 1.869495 0.974590 -0.001139 2.180479 0.002316 0.000139 0.000000 0.000000 0.000000 50.000000 
1 1.610000 2434.835738 573.941216 0.756330 1.879400 0.983934 -0.001139 2.189296 0.002316 0.000145 0.000000 0.000000 0.000000 0.000000 
1 1.620000 2434.835738 573.941216 0.756330 1.889304 0.993279 -0.001139 2.198112 0.002316 0.000151 0.000000 0.000000 0.000000 0.000000 
1 1.630000 2437.567663 576.518759 0.823400 1.905373 0.992264 -0.001554 2.220993 0.002701 0.000157 3.755949 0.067071 0.000000 0.000000 
1 1.640000 2440.118326 579.271042 0.756392 1.924321 0.989310 -0.001958 2.245721 0.003129 0.000163 3.752458 -0.067008 0.000000 0.000000 
1 1.650000 2440.118326 579.271042 0.756392 1.934224 0.998655 -0.001958 2.254538 0.003129 0.000169 0.000000 0.000000 0.000000 0.000000 
1 1.660000 2440.118326 579.271042 0.756392 1.944127 1.008000 -0.001958 2.263356 0.003129 0.000175 0.000000 0.000000 0.000000 0.000000 
1 1.670000 2442.850091 581.848756 0.823462 1.964888 1.002488 -0.002439 2.290540 0.003574 0.000181 3.755949 0.067071 0.000000 0.000000 
1 1.680000 2445.400583 584.601197 0.756454 1.988549 0.994704 -0.002904 2.320213 0.004067 0.000187 3.752458 -0.067008 0.000000 0.000000 
1 1.690000 2445.400583 584.601197 0.756454 1.998451 1.004048 -0.002904 2.329032 0.004067 0.000192 0.000000 0.000000 0.000000 0.000000 
1 1.700000 2445.400583 584.601197 0.756454 2.008353 1.013393 -0.002904 2.337851 0.004067 0.000198 0.000000 0.000000 0.000000 0.000000 
1 1.710000 2448.132187 587.179082 0.823525 2.034507 1.002713 -0.003450 2.369981 0.004574 0.000204 3.755949 0.067071 0.000000 0.000000 
